Study Identifier,Intervention,Comments,Moderate pain relief: ≥30% relief Baseline %,Moderate pain relief: ≥30% relief Baseline N,Moderate pain relief: ≥30% relief of PED 24-hr morning recall scores (completers only) 15 weeks [within trial] %,Moderate pain relief: ≥30% relief of PED 24-hr morning recall scores (completers only) 15 weeks [within trial] N,Number of Responders: 30% Improvement in Brief Pain Inventory Average Pain - BOCF Endpoint %,Number of Responders: 30% Improvement in Brief Pain Inventory Average Pain - BOCF Endpoint N,Number of subjects with ≥ 30% reduction in weekly average pain intensity score Endpoint %,Number of subjects with ≥ 30% reduction in weekly average pain intensity score Endpoint N,Pain - ≥30% decrease from baseline in average 24hr pain score Endpoint %,Pain - ≥30% decrease from baseline in average 24hr pain score Endpoint N,Pain - ≥30% decrease from baseline in average pain score Baseline %,Pain - ≥30% decrease from baseline in average pain score Baseline N,Pain - ≥30% decrease from baseline in average pain score Endpoint %,Pain - ≥30% decrease from baseline in average pain score Endpoint N,Pain - ≥30% decrease from baseline in average pain score (*BOCF*) Endpoint %,Pain - ≥30% decrease from baseline in average pain score (*BOCF*) Endpoint N,Pain - ≥30% decrease from baseline in average pain score (*LOCF*) Endpoint %,Pain - ≥30% decrease from baseline in average pain score (*LOCF*) Endpoint N,Pain - ≥30% decrease from baseline in mean pain score Endpoint %,Pain - ≥30% decrease from baseline in mean pain score Endpoint N,Pain - ≥30% decrease from baseline in worst pain score Baseline %,Pain - ≥30% decrease from baseline in worst pain score Baseline N,Pain - ≥30% decrease in average pain severity in BPI Endpoint %,Pain - ≥30% decrease in average pain severity in BPI Endpoint N,Pain - ≥30% decrease in BPI 24-hour average pain score Baseline %,Pain - ≥30% decrease in BPI 24-hour average pain score Baseline N,Pain - ≥30% decrease in BPI 24-hour average pain score Endpoint %,Pain - ≥30% decrease in BPI 24-hour average pain score Endpoint N,Pain - ≥30% decrease in weekly mean 24-hour pain severity Baseline %,Pain - ≥30% decrease in weekly mean 24-hour pain severity Baseline N,Pain - ≥30% decrease in weekly mean 24-hour pain severity Endpoint %,Pain - ≥30% decrease in weekly mean 24-hour pain severity Endpoint N,Pain - ≥30% decrease in weekly mean 24-hour pain severity (patient diaries) Endpoint %,Pain - ≥30% decrease in weekly mean 24-hour pain severity (patient diaries) Endpoint N,Pain - ≥30% decrease in weekly mean 24-hour pain severity (patient diaries) Post-intervention %,Pain - ≥30% decrease in weekly mean 24-hour pain severity (patient diaries) Post-intervention N,Pain - ≥30% reduction in PVAS (0-100) Endpoint %,Pain - ≥30% reduction in PVAS (0-100) Endpoint N,Pain - ≥30% reduction in VAS (0-10) Endpoint %,Pain - ≥30% reduction in VAS (0-10) Endpoint N,Pain - 30% Reduction of Weekly Mean Score in 24-hour Average Pain Severity Ratings (LOCF) Endpoint %,Pain - 30% Reduction of Weekly Mean Score in 24-hour Average Pain Severity Ratings (LOCF) Endpoint N,Pain - ≥40% decrease from baseline in average pain score Endpoint %,Pain - ≥40% decrease from baseline in average pain score Endpoint N,Pain - <50-≥30% decrease from baseline in average pain score Endpoint %,Pain - <50-≥30% decrease from baseline in average pain score Endpoint N,Pain - Pain responders (patients presenting a 30% improvement on 0-10NRS) Endpoint %,Pain - Pain responders (patients presenting a 30% improvement on 0-10NRS) Endpoint N,Pain - participants with ≥30% decrease from baseline in average 24hr pain score Endpoint (BOCF) %,Pain - participants with ≥30% decrease from baseline in average 24hr pain score Endpoint (BOCF) N,Pain - participants with ≥30% decrease in BPI average pain score Endpoint (LOCF) %,Pain - participants with ≥30% decrease in BPI average pain score Endpoint (LOCF) N,Pain - Participants With Reduction of ≥30% in the BPI 24-hour Average Pain Score Endpoint %,Pain - Participants With Reduction of ≥30% in the BPI 24-hour Average Pain Score Endpoint N,Pain - PED 24-hour recall pain score - ≥30% improvement from baseline Endpoint %,Pain - PED 24-hour recall pain score - ≥30% improvement from baseline Endpoint N,Pain - Proportions of participants reporting ≥moderate global pain relief at MTD  Endpoint %,Pain - Proportions of participants reporting ≥moderate global pain relief at MTD  Endpoint N,Pain response - patients with  ≥30% decrease in mean weekly pain Endpoint %,Pain response - patients with  ≥30% decrease in mean weekly pain Endpoint N,Participants with a ≥30% Reduction in the Weekly Mean of the 24-Hour Average Pain Score (diary based) Endpoint %,Participants with a ≥30% Reduction in the Weekly Mean of the 24-Hour Average Pain Score (diary based) Endpoint N,Participants with a ≥30% Reduction in the Weekly Mean of the 24-Hour Average Pain Score on the 11-Point NRS Endpoint %,Participants with a ≥30% Reduction in the Weekly Mean of the 24-Hour Average Pain Score on the 11-Point NRS Endpoint N,Participants with a ≥30% Reduction on the Differential Description Scale (DDS) Endpoint %,Participants with a ≥30% Reduction on the Differential Description Scale (DDS) Endpoint N,Participants With Reduction of ≥30% in the BPI 24-hour Average Pain Score Post-intervention %,Participants With Reduction of ≥30% in the BPI 24-hour Average Pain Score Post-intervention N,Participants With Reduction of ≥30% in the BPI-modified short form 24-hour Average Pain Score 3 months [Acute phase post-intervention] %,Participants With Reduction of ≥30% in the BPI-modified short form 24-hour Average Pain Score 3 months [Acute phase post-intervention] N,Participants With Reduction of ≥30% in the BPI-modified short form 24-hour Average Pain Score 6 months [Continuation phase post-intervention] %,Participants With Reduction of ≥30% in the BPI-modified short form 24-hour Average Pain Score 6 months [Continuation phase post-intervention] N
Mease 2009,Milnacipran 200mg,"Title: The efficacy and safety or milnacipran for treatment of fibromyalgia. A randomized, double-blind, placebo-controlled trial. No protocol.",,,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Razazian 2014,Carbamazepine 400mg/day,"Title: Evaluation of the efficacy and safety of pregabalin, venlafaxine, and carbamazepine in patients with painful diabetic peripheral neuropathy. A randomized, double-blind trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5,39,,,,,,,,,,,,,,,,,,,,,,,,,,
Razazian 2014,Pregabalin 150mg/day,"Title: Evaluation of the efficacy and safety of pregabalin, venlafaxine, and carbamazepine in patients with painful diabetic peripheral neuropathy. A randomized, double-blind trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2,14,,,,,,,,,,,,,,,,,,,,,,,,,,
Razazian 2014,Venlafaxine 150mg/day,"Title: Evaluation of the efficacy and safety of pregabalin, venlafaxine, and carbamazepine in patients with painful diabetic peripheral neuropathy. A randomized, double-blind trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3,20,,,,,,,,,,,,,,,,,,,,,,,,,,
Natelson 2015,Placebo,"Title: Effect of Milnacipran Treatment on Ventricular Lactate in Fibromyalgia: A Randomized, Double-Blind, Placebo-Controlled Trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natelson 2015,Milnacipran 100mg,"Title: Effect of Milnacipran Treatment on Ventricular Lactate in Fibromyalgia: A Randomized, Double-Blind, Placebo-Controlled Trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Majdinasab 2019,Gabapentin - 300-900mg,Title: A comparative double-blind randomized study on the effectiveness of Duloxetine and Gabapentin on painful diabetic peripheral polyneuropathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Majdinasab 2019,Duloxetine - 30-60mg,Title: A comparative double-blind randomized study on the effectiveness of Duloxetine and Gabapentin on painful diabetic peripheral polyneuropathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gilron 2015,Morphine,Title: Combination of morphine with nortriptyline for neuropathic pain,,,,,,,,,,,,,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gilron 2015,Nortriptyline,Title: Combination of morphine with nortriptyline for neuropathic pain,,,,,,,,,,,,,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gilron 2015,Nortriptyline + Morphine,Title: Combination of morphine with nortriptyline for neuropathic pain,,,,,,,,,,,,,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gao 2010,Placebo,Title: Duloxetine versus placebo in the treatment of patients with diabetic neuropathic pain in China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5,67,,,,,,,,,,,,,,,,,,
Gao 2010,Duloxetine - 60-120mg,Title: Duloxetine versus placebo in the treatment of patients with diabetic neuropathic pain in China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.2,74,,,,,,,,,,,,,,,,,,
Skljarevski 2010,Placebo,"Title: Maintenance of effect of duloxetine in patients with chronic low back pain: a 41-week uncontrolled, dose-blinded study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,46,,,,,,,38.8,,,,,,,,,,,
Skljarevski 2010,Duloxetine - 60-120mg,"Title: Maintenance of effect of duloxetine in patients with chronic low back pain: a 41-week uncontrolled, dose-blinded study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.2,58,,,,,,,46.8,,,,,,,,,,,
Matthey 2013,Placebo,"Title: Dual reuptake inhibitor milnacipran and spinal pain pathways in fibromyalgia patients: a randomized, double-blind, placebo-controlled trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthey 2013,Milnacipran - 100-200mg,"Title: Dual reuptake inhibitor milnacipran and spinal pain pathways in fibromyalgia patients: a randomized, double-blind, placebo-controlled trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gould 2020,Placebo,"Title: A randomized placebo-controlled trial of desipramine, cognitive behavioral therapy, and active placebo therapy for low back pain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4,13,,,,,,
Gould 2020,Desipramine,"Title: A randomized placebo-controlled trial of desipramine, cognitive behavioral therapy, and active placebo therapy for low back pain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6,18,,,,,,
Gould 2020,Placebo + CBT,"Title: A randomized placebo-controlled trial of desipramine, cognitive behavioral therapy, and active placebo therapy for low back pain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.3,12,,,,,,
Gould 2020,Desipramine + CBT,"Title: A randomized placebo-controlled trial of desipramine, cognitive behavioral therapy, and active placebo therapy for low back pain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,15,,,,,,
Gilron 2009,Gabapentin,"Title: Nortriptyline and gabapentin, alone and in combination for neuropathic pain: a double-blind, randomised controlled crossover trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gilron 2009,Nortriptyline,"Title: Nortriptyline and gabapentin, alone and in combination for neuropathic pain: a double-blind, randomised controlled crossover trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gilron 2009,Gabapentin + Nortriptyline,"Title: Nortriptyline and gabapentin, alone and in combination for neuropathic pain: a double-blind, randomised controlled crossover trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yasuda 2011,Placebo,Title: Superiority of duloxetine to placebo in improving diabetic neuropathic pain: Results of a randomized controlled trial in Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.3,59,,,,,,,,,,,,,,,,,,
Yasuda 2011,Duloxetine - 40mg,Title: Superiority of duloxetine to placebo in improving diabetic neuropathic pain: Results of a randomized controlled trial in Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.3,47,,,,,,,,,,,,,,,,,,
Yasuda 2011,Duloxetine - 60mg,Title: Superiority of duloxetine to placebo in improving diabetic neuropathic pain: Results of a randomized controlled trial in Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.3,51,,,,,,,,,,,,,,,,,,
Skljarevski 2010,Placebo,"Title: Duloxetine versus placebo in patients with chronic low back pain: a 12-week, fixed-dose, randomized, double-blind trial. Brazil listed as one of the countries with 2 sites in the protocol but not listed in the study.",,,,,,,,,,,,,,,,,,,,,,,,,48.7,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skljarevski 2010,Duloxetine 60mg,"Title: Duloxetine versus placebo in patients with chronic low back pain: a 12-week, fixed-dose, randomized, double-blind trial. Brazil listed as one of the countries with 2 sites in the protocol but not listed in the study.",,,,,,,,,,,,,,,,,,,,,,,,,56.9,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang 2017,Placebo,"Title: Efficacy and safety of duloxetine in Chinese patients with chronic pain due to osteoarthritis: a randomized, double-blind, placebo-controlled study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.7,98,,,,
Wang 2017,Duloxetine - 60mg,"Title: Efficacy and safety of duloxetine in Chinese patients with chronic pain due to osteoarthritis: a randomized, double-blind, placebo-controlled study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.4,123,,,,
Macfarlane 1986,Placebo,Title: Trimipramine in rheumatoid arthritis: a randomized double-blind trial in relieving pain and joint tenderness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macfarlane 1986,Trimipramine - 25-75mg,Title: Trimipramine in rheumatoid arthritis: a randomized double-blind trial in relieving pain and joint tenderness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwaki 2020,Placebo,"Title: A double-blind, randomized controlled trial of duloxetine for pain in Parkinson's disease",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwaki 2020,Duloxetine - 40mg,"Title: A double-blind, randomized controlled trial of duloxetine for pain in Parkinson's disease",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sofat 2016,Placebo,Title: Pregabalin is more effective in treating hand osteoarthritis pain than duloxetine or placebo: A double-blind randomized controlled trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sofat 2016,Pregabalin 300mg,Title: Pregabalin is more effective in treating hand osteoarthritis pain than duloxetine or placebo: A double-blind randomized controlled trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sofat 2016,Duloxetine 60mg,Title: Pregabalin is more effective in treating hand osteoarthritis pain than duloxetine or placebo: A double-blind randomized controlled trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird 2000,Paroxetine 20-40mg,"Title: Paroxetine versus amitriptyline for treatment of depression associated with rheumatoid arthritis: a randomized, double blind, parallel group study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird 2000,Amitriptyline 75-150mg,"Title: Paroxetine versus amitriptyline for treatment of depression associated with rheumatoid arthritis: a randomized, double blind, parallel group study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lipone 2020,Placebo + Gabapentin - 2400mg,Title: Efficacy and Safety of Low Doses of Trazodone in Patients Affected by Painful Diabetic Neuropathy and Treated with Gabapentin: A Randomized Controlled Pilot Study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lipone 2020,Trazodone - 30mg + Gabapentin - 2400mg,Title: Efficacy and Safety of Low Doses of Trazodone in Patients Affected by Painful Diabetic Neuropathy and Treated with Gabapentin: A Randomized Controlled Pilot Study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lipone 2020,Trazodone - 60mg + Gabapentin - 2400mg,Title: Efficacy and Safety of Low Doses of Trazodone in Patients Affected by Painful Diabetic Neuropathy and Treated with Gabapentin: A Randomized Controlled Pilot Study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foster 2010,Placebo,Title: Oral desipramine and topical lidocaine for vulvodynia: a randomized controlled trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foster 2010,Lidocaine-Placebo,Title: Oral desipramine and topical lidocaine for vulvodynia: a randomized controlled trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foster 2010,Desipramine-Placebo,Title: Oral desipramine and topical lidocaine for vulvodynia: a randomized controlled trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foster 2010,Desipramine-Lidocaine,Title: Oral desipramine and topical lidocaine for vulvodynia: a randomized controlled trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gao 2015,Placebo,Title: Treatment of patients with diabetic peripheral neuropathic pain in China: a double-blind randomised trial of duloxetine vs. placebo,,,,,,,,,49,,,,,,,,,,,,,,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gao 2015,Duloxetine 60mg,Title: Treatment of patients with diabetic peripheral neuropathic pain in China: a double-blind randomised trial of duloxetine vs. placebo,,,,,,,,,61.5,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otto 2008,Placebo,"Title: Escitalopram in painful polyneuropathy: a randomized, placebo-controlled, cross-over trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otto 2008,Escitalopram - 20mg,"Title: Escitalopram in painful polyneuropathy: a randomized, placebo-controlled, cross-over trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enteshari-Moghaddam 2019,Acetaminophen - 2000mg,Title: Efficacy of duloxetine and gabapentin in pain reduction in patients with knee osteoarthritis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enteshari-Moghaddam 2019,Duloxetine - 60mg,Title: Efficacy of duloxetine and gabapentin in pain reduction in patients with knee osteoarthritis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enteshari-Moghaddam 2019,Gabapentin - 600mg,Title: Efficacy of duloxetine and gabapentin in pain reduction in patients with knee osteoarthritis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loldrup 1989,Placebo,Title: Clomipramine and mianserin in chronic idiopathic pain syndrome. A placebo controlled study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loldrup 1989,Clomipramine (75-150mg),Title: Clomipramine and mianserin in chronic idiopathic pain syndrome. A placebo controlled study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loldrup 1989,Mianserin (30-60mg),Title: Clomipramine and mianserin in chronic idiopathic pain syndrome. A placebo controlled study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nct 2006,Pregabalin,"Title: Randomized, placebo-controlled comparison of amitriptyline, duloxetine, and pregabalin in patients with chronic diabetic peripheral neuropathic pain: impact on pain, polysomnographic sleep, daytime functioning, and quality of life",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nct 2006,Amitriptyline,"Title: Randomized, placebo-controlled comparison of amitriptyline, duloxetine, and pregabalin in patients with chronic diabetic peripheral neuropathic pain: impact on pain, polysomnographic sleep, daytime functioning, and quality of life",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nct 2006,Duloxetine,"Title: Randomized, placebo-controlled comparison of amitriptyline, duloxetine, and pregabalin in patients with chronic diabetic peripheral neuropathic pain: impact on pain, polysomnographic sleep, daytime functioning, and quality of life",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atkinson 1999,Maprotiline (50-150mg),Title: Effects of noradrenergic and serotonergic antidepressants on chronic low back pain intensity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atkinson 1999,Paroxetine (10-30mg),Title: Effects of noradrenergic and serotonergic antidepressants on chronic low back pain intensity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atkinson 1999,Diphenhydramine (active placebo),Title: Effects of noradrenergic and serotonergic antidepressants on chronic low back pain intensity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foster 2010,Placebo,Title: Effect of amitriptyline on symptoms in treatment naïve patients with interstitial cystitis/painful bladder syndrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foster 2010,Amitriptyline 25-75mg,Title: Effect of amitriptyline on symptoms in treatment naïve patients with interstitial cystitis/painful bladder syndrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chappell 2008,Placebo,"Title: A six-month double-blind, placebo-controlled, randomized clinical trial of duloxetine for the treatment of fibromyalgia. Trial was conducted in 36 study centers in Germany, Spain, Sweden, the United Kingdom, and the United States.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chappell 2008,Duloxetine 60-120mg),"Title: A six-month double-blind, placebo-controlled, randomized clinical trial of duloxetine for the treatment of fibromyalgia. Trial was conducted in 36 study centers in Germany, Spain, Sweden, the United Kingdom, and the United States.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tesfaye 2013,Pregabalin,"Title: Duloxetine and pregabalin: High-dose monotherapy or their combination? the ""COMBO-DN study"" - A multinational, randomized, double-blind, parallel-group study in patients with diabetic peripheral neuropathic pain",,,,,,,,,,,,,,,,,,,,,,,,,,,36.9,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tesfaye 2013,Duloxetine 60mg,"Title: Duloxetine and pregabalin: High-dose monotherapy or their combination? the ""COMBO-DN study"" - A multinational, randomized, double-blind, parallel-group study in patients with diabetic peripheral neuropathic pain",,,,,,,,,,,,,,,,,,,,,,,,,,,52,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Engel 1998,Placebo,"Title: A randomized, double-blind crossover trial of sertraline in women with chronic pelvic pain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Engel 1998,Sertraline,"Title: A randomized, double-blind crossover trial of sertraline in women with chronic pelvic pain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chappell 2009,Duloxetine 60mg,Title: A 1-year safety and efficacy study of duloxetine in patients with fibromyalgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chappell 2009,Duloxetine 120mg,Title: A 1-year safety and efficacy study of duloxetine in patients with fibromyalgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uchio 2018,Placebo,"Title: A randomized, double-blind, placebo-controlled phase III trial of duloxetine in Japanese patients with knee pain due to osteoarthritis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.8,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uchio 2018,Duloxetine 60mg,"Title: A randomized, double-blind, placebo-controlled phase III trial of duloxetine in Japanese patients with knee pain due to osteoarthritis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.3,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nct 2015,Pregabalin - 300–600 mg,"Title: Duloxetine in patients with diabetic peripheral neuropathic pain in Japan: A randomized, double-blind, noninferiority comparative study with pregabalin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.1,94,,,,,,,,
Nct 2015,Duloxetine - 40–60 mg,"Title: Duloxetine in patients with diabetic peripheral neuropathic pain in Japan: A randomized, double-blind, noninferiority comparative study with pregabalin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,100,,,,,,,,
deZanette 2014,Melatonin 10mg,"Title: Melatonin analgesia is associated with improvement of the descending endogenous pain-modulating system in fibromyalgia: a phase II, randomized, double-dummy, controlled trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
